julian,year,pres,latitude,longitude,thr
228,1980,0,44.075,-124.2291667,before
228,1980,0,44.08805556,-124.4105556,before
228,1980,1,44.09805556,-124.5025,before
228,1980,1,44.09722222,-124.5591667,before
228,1980,1,44.10694444,-124.6175,before
228,1980,0,44.11027778,-124.7891667,before
228,1980,1,44.12888889,-124.9213889,before
228,1980,1,44.12611111,-124.9386111,before
229,1980,0,44.1825,-124.935,before
231,1980,0,44.13055556,-124.25,before
231,1980,0,44.17916667,-124.3491667,before
231,1980,0,44.18805556,-124.3925,before
231,1980,0,44.13666667,-124.3805556,before
231,1980,1,44.14222222,-124.4755556,before
231,1980,1,44.19583333,-124.4952778,before
231,1980,1,44.1925,-124.5575,before
231,1980,1,44.155,-124.6630556,before
231,1980,1,44.16611111,-124.7388889,before
232,1980,1,44.23277778,-124.9219444,before
232,1980,0,44.22111111,-124.8069444,before
232,1980,1,44.21611111,-124.7322222,before
233,1980,0,44.77972222,-124.3158333,before
233,1980,0,44.78333333,-124.3908333,before
233,1980,1,44.79,-124.5002778,before
233,1980,0,44.87527778,-124.3819444,before
233,1980,1,44.87666667,-124.2513889,before
233,1980,0,44.97388889,-124.2897222,before
234,1980,0,45.25722222,-124.0725,before
234,1980,1,45.27055556,-124.1680556,before
234,1980,0,45.26388889,-124.2575,before
234,1980,0,45.4575,-124.3211111,before
234,1980,0,45.46972222,-124.1758333,before
234,1980,0,45.45944444,-124.0641667,before
236,1980,0,46.20444444,-124.2563889,before
236,1980,0,46.23972222,-124.3116667,before
236,1980,1,46.18388889,-124.3294444,before
236,1980,1,46.22944444,-124.4077778,before
236,1980,1,46.17583333,-124.4852778,before
236,1980,1,46.1575,-124.5822222,before
237,1980,1,46.32944444,-124.3980556,before
237,1980,1,46.32972222,-124.4630556,before
237,1980,1,46.38444444,-124.4413889,before
237,1980,1,46.38416667,-124.3822222,before
237,1980,0,46.39583333,-124.2672222,before
237,1980,0,46.43472222,-124.2952778,before
238,1980,1,46.64027778,-124.2808333,before
238,1980,0,46.47972222,-124.3041667,before
238,1980,1,46.42916667,-124.3538889,before
238,1980,1,46.42277778,-124.4686111,before
238,1980,1,46.41472222,-124.5536111,before
238,1980,1,46.46722222,-124.4891667,before
239,1980,0,46.58833333,-124.3713889,before
239,1980,0,46.53444444,-124.3627778,before
247,1980,0,46.58472222,-124.4461111,before
247,1980,0,46.52138889,-124.4466667,before
247,1980,1,46.47805556,-124.4113889,before
247,1980,1,46.58833333,-124.4861111,before
247,1980,1,46.59111111,-124.5538889,before
247,1980,1,46.6275,-124.6263889,before
248,1980,0,46.77388889,-124.3222222,before
249,1980,1,46.69055556,-124.3455556,before
249,1980,1,46.68833333,-124.4436111,before
249,1980,0,46.66722222,-124.6116667,before
249,1980,0,46.67555556,-124.6694444,before
249,1980,1,46.76083333,-124.7091667,before
250,1980,0,46.77277778,-124.4813889,before
250,1980,0,46.77861111,-124.5791667,before
250,1980,1,46.85638889,-124.8777778,before
250,1980,1,46.86,-124.6933333,before
250,1980,0,46.86833333,-124.6366667,before
250,1980,1,46.86361111,-124.57,before
250,1980,0,46.86888889,-124.5088889,before
250,1980,1,47.01055556,-124.4488889,before
251,1980,0,47.005,-124.5038889,before
251,1980,0,46.99027778,-124.6630556,before
251,1980,1,46.97916667,-124.7825,before
251,1980,0,46.95777778,-124.8797222,before
251,1980,1,47.0675,-124.8197222,before
251,1980,0,47.07833333,-124.735,before
251,1980,1,47.09444444,-124.5988889,before
251,1980,1,47.10805556,-124.5188889,before
252,1980,1,47.21027778,-124.5027778,before
252,1980,0,47.18361111,-124.6147222,before
252,1980,0,47.18222222,-124.6780556,before
254,1980,1,47.56833333,-124.8097222,before
254,1980,1,47.54027778,-124.8897222,before
254,1980,1,47.55083333,-124.9622222,before
254,1980,1,47.90194444,-125.0908333,before
255,1980,1,47.95444444,-124.9286111,before
203,1980,1,41.2675,-124.3638889,before
203,1980,0,41.2575,-124.255,before
203,1980,1,41.61888889,-124.4772222,before
203,1980,1,41.61083333,-124.4513889,before
203,1980,0,41.63138889,-124.3438889,before
204,1980,1,42.00166667,-124.4263889,before
216,1980,0,43.30833333,-124.4575,before
216,1980,0,43.32805556,-124.5288889,before
216,1980,1,43.34638889,-124.6572222,before
216,1980,1,43.24472222,-124.6708333,before
217,1980,0,43.125,-124.6158333,before
217,1980,1,43.13583333,-124.6655556,before
217,1980,1,43.07222222,-124.8483333,before
218,1980,1,42.85138889,-124.7088889,before
218,1980,0,42.85833333,-124.6472222,before
218,1980,1,42.90833333,-124.7113889,before
218,1980,1,42.93972222,-124.6241667,before
218,1980,0,42.94222222,-124.5566667,before
218,1980,0,43.0325,-124.5330556,before
219,1980,1,43.39888889,-124.4333333,before
219,1980,1,43.435,-124.4875,before
219,1980,1,43.43583333,-124.5583333,before
219,1980,1,43.52333333,-124.5188889,before
219,1980,0,43.51722222,-124.4430556,before
219,1980,1,43.5,-124.3725,before
220,1980,1,43.61472222,-124.4641667,before
220,1980,1,43.60888889,-124.3841667,before
220,1980,1,43.59583333,-124.3013889,before
220,1980,1,43.67083333,-124.2775,before
220,1980,1,43.69222222,-124.3416667,before
220,1980,1,43.70638889,-124.51,before
221,1980,1,43.81666667,-124.5258333,before
221,1980,1,43.80333333,-124.4088889,before
221,1980,0,43.795,-124.2483333,before
225,1980,0,44.47138889,-124.225,before
225,1980,0,44.47305556,-124.2888889,before
225,1980,0,44.47972222,-124.4322222,before
225,1980,0,44.48472222,-124.545,before
225,1980,1,44.47972222,-124.6175,before
225,1980,0,44.49333333,-124.7033333,before
226,1980,1,43.93333333,-124.9113889,before
226,1980,1,43.92888889,-124.8297222,before
226,1980,1,43.93083333,-124.7669444,before
226,1980,1,43.92305556,-124.7105556,before
226,1980,1,43.90083333,-124.5458333,before
226,1980,1,43.90222222,-124.4513889,before
226,1980,0,43.9,-124.3875,before
226,1980,1,43.87916667,-124.2275,before
227,1980,1,43.92305556,-124.2463889,before
227,1980,0,43.93083333,-124.3391667,before
227,1980,1,43.94583333,-124.3988889,before
227,1980,1,43.94138889,-124.465,before
227,1980,1,43.95055556,-124.5463889,before
227,1980,1,43.97388889,-124.6975,before
228,1980,1,44.11583333,-124.9238889,before
228,1980,1,44.07555556,-124.7875,before
228,1980,1,44.05472222,-124.6780556,before
228,1980,1,44.05305556,-124.5638889,before
228,1980,1,44.05388889,-124.5172222,before
228,1980,1,44.05083333,-124.4608333,before
228,1980,1,44.035,-124.4005556,before
228,1980,1,44.02222222,-124.2775,before
229,1980,1,44.37888889,-124.2583333,before
229,1980,1,44.38888889,-124.4383333,before
229,1980,1,44.38888889,-124.4908333,before
231,1980,0,44.27833333,-124.2083333,before
231,1980,0,44.275,-124.2663889,before
231,1980,1,44.2325,-124.3425,before
231,1980,1,44.23388889,-124.3975,before
231,1980,1,44.28583333,-124.4925,before
231,1980,0,44.30805556,-124.7133333,before
231,1980,1,44.3275,-124.8033333,before
232,1980,1,44.66388889,-124.5475,before
232,1980,0,44.67916667,-124.455,before
232,1980,0,44.66722222,-124.3238889,before
232,1980,0,44.7625,-124.2691667,before
232,1980,0,44.85805556,-124.1472222,before
232,1980,0,44.95472222,-124.1333333,before
232,1980,0,44.97805556,-124.2191667,before
233,1980,1,44.96472222,-124.3647222,before
233,1980,1,45.09583333,-124.2988889,before
233,1980,1,45.08416667,-124.2347222,before
233,1980,1,45.06638889,-124.1688889,before
233,1980,0,45.06138889,-124.1013889,before
234,1980,0,45.65722222,-124.0366667,before
234,1980,0,45.65638889,-124.1572222,before
234,1980,1,45.65666667,-124.23,before
234,1980,1,45.64666667,-124.4008333,before
234,1980,1,45.66138889,-124.46,before
236,1980,0,46.065,-124.1063889,before
236,1980,0,46.05833333,-124.1625,before
236,1980,0,46.05972222,-124.2408333,before
236,1980,1,46.04527778,-124.3333333,before
236,1980,1,46.0475,-124.5266667,before
236,1980,1,46.03916667,-124.6466667,before
237,1980,1,45.84055556,-124.6441667,before
237,1980,0,45.85638889,-124.5308333,before
237,1980,1,45.8575,-124.2741667,before
237,1980,0,45.86083333,-124.215,before
237,1980,0,45.86472222,-124.1391667,before
237,1980,0,45.85888889,-124.0783333,before
237,1980,1,45.87083333,-124.0438889,before
238,1980,1,46.3275,-124.2422222,before
238,1980,1,46.33833333,-124.2955556,before
238,1980,1,46.305,-124.2858333,before
238,1980,1,46.29888889,-124.3458333,before
238,1980,1,46.29583333,-124.3613889,before
238,1980,1,46.27333333,-124.5538889,before
238,1980,1,46.28,-124.5888889,before
239,1980,1,46.63083333,-124.4238889,before
239,1980,0,46.62916667,-124.5338889,before
247,1980,0,46.7375,-124.2897222,before
247,1980,0,46.72666667,-124.5038889,before
247,1980,1,46.72333333,-124.5847222,before
247,1980,1,46.72972222,-124.68,before
247,1980,1,46.80888889,-124.8458333,before
247,1980,1,46.81722222,-124.7988889,before
247,1980,0,46.81833333,-124.7275,before
247,1980,1,46.81555556,-124.6213889,before
247,1980,1,46.81638889,-124.5055556,before
248,1980,1,46.8375,-124.4288889,before
248,1980,0,46.92138889,-124.4108333,before
248,1980,1,46.90583333,-124.5488889,before
249,1980,1,46.9,-124.6533333,before
249,1980,1,46.89305556,-124.7622222,before
249,1980,0,46.94138889,-124.6733333,before
249,1980,1,46.94388889,-124.5866667,before
250,1980,0,46.94472222,-124.4722222,before
250,1980,0,46.95833333,-124.5097222,before
250,1980,1,47.0425,-124.5672222,before
250,1980,0,47.05083333,-124.6280556,before
250,1980,0,47.02888889,-124.7358333,before
250,1980,0,47.02222222,-124.8288889,before
251,1980,1,47.09888889,-124.8538889,before
251,1980,1,47.10388889,-124.7522222,before
251,1980,1,47.12416667,-124.6438889,before
251,1980,0,47.14472222,-124.54,before
251,1980,1,47.16833333,-124.4838889,before
251,1980,0,47.25666667,-124.5408333,before
251,1980,0,47.22388889,-124.7672222,before
251,1980,1,47.24472222,-124.8341667,before
252,1980,1,47.21388889,-124.8875,before
252,1980,1,47.17333333,-124.7341667,before
253,1980,0,47.28833333,-124.6038889,before
253,1980,1,47.29416667,-124.6672222,before
253,1980,1,47.36472222,-124.7683333,before
254,1980,1,47.37333333,-124.6272222,before
254,1980,1,47.40138889,-124.5772222,before
254,1980,0,47.77,-124.7175,before
254,1980,1,47.75888889,-124.7563889,before
254,1980,1,47.74333333,-124.9388889,before
204,1983,1,41.25083333,-124.3605556,before
204,1983,1,41.24083333,-124.2322222,before
205,1983,1,41.61861111,-124.4438889,before
205,1983,1,41.61694444,-124.4791667,before
205,1983,1,42.00138889,-124.5227778,before
205,1983,1,42.00833333,-124.4141667,before
205,1983,1,42.19333333,-124.5175,before
206,1983,1,42.18833333,-124.5658333,before
206,1983,1,42.38305556,-124.6838889,before
206,1983,1,42.40083333,-124.53,before
207,1983,0,42.5775,-124.5491667,before
207,1983,1,42.57805556,-124.675,before
207,1983,1,42.90333333,-124.7086111,before
208,1983,1,43.00861111,-124.7502778,before
208,1983,1,43,-124.6816667,before
208,1983,1,42.98916667,-124.6147222,before
208,1983,0,43.07944444,-124.5130556,before
208,1983,1,43.09361111,-124.6127778,before
209,1983,1,43.1,-124.7105556,before
210,1983,1,43.14944444,-124.6802778,before
212,1983,1,43.24222222,-124.6922222,before
212,1983,0,43.32555556,-124.5183333,before
212,1983,0,43.3175,-124.4666667,before
212,1983,0,43.40444444,-124.4269444,before
212,1983,0,43.41944444,-124.5577778,before
213,1983,1,43.48972222,-124.3755556,before
213,1983,1,43.51222222,-124.4466667,before
213,1983,1,43.51583333,-124.5219444,before
213,1983,1,43.60361111,-124.4816667,before
213,1983,1,43.60472222,-124.3847222,before
214,1983,1,43.5825,-124.2994444,before
214,1983,1,43.67361111,-124.2783333,before
214,1983,1,43.68416667,-124.3380556,before
214,1983,1,43.70361111,-124.5286111,before
214,1983,0,43.79972222,-124.5330556,before
215,1983,1,43.77888889,-124.25,before
215,1983,1,43.79416667,-124.4197222,before
215,1983,1,43.90027778,-124.4536111,before
215,1983,1,43.8875,-124.3838889,before
215,1983,0,43.87694444,-124.2238889,before
220,1983,1,43.90472222,-124.5533333,before
220,1983,1,43.92138889,-124.7311111,before
220,1983,1,43.92416667,-124.7636111,before
220,1983,1,43.92527778,-124.8208333,before
221,1983,0,44.02694444,-124.9036111,before
221,1983,1,44.00777778,-124.7644444,before
221,1983,1,44.0125,-124.6769444,before
221,1983,1,44.0075,-124.6008333,before
221,1983,1,43.99166667,-124.5136111,before
222,1983,1,43.98055556,-124.2555556,before
222,1983,1,43.9875,-124.3275,before
222,1983,1,44.07472222,-124.2694444,before
222,1983,1,44.08388889,-124.3961111,before
222,1983,1,44.09666667,-124.4966667,before
222,1983,1,44.09527778,-124.5572222,before
223,1983,1,44.09472222,-124.6075,before
223,1983,1,44.11972222,-124.7991667,before
227,1983,1,44.47083333,-124.2227778,before
227,1983,0,44.47388889,-124.28,before
227,1983,0,44.48166667,-124.4319444,before
227,1983,1,44.48888889,-124.5552778,before
227,1983,1,44.4925,-124.6258333,before
228,1983,1,44.13,-124.9105556,before
228,1983,0,44.225,-124.7933333,before
228,1983,1,44.19722222,-124.5552778,before
228,1983,1,44.19277778,-124.4825,before
228,1983,1,44.19361111,-124.3858333,before
229,1983,0,44.26722222,-124.2222222,before
229,1983,1,44.27111111,-124.2805556,before
229,1983,1,44.19972222,-124.3408333,before
229,1983,1,44.28777778,-124.4919444,before
229,1983,0,44.30944444,-124.6463889,before
230,1983,1,44.31527778,-124.8191667,before
230,1983,0,44.31305556,-124.6958333,before
232,1983,1,44.88694444,-124.3802778,before
232,1983,1,44.87666667,-124.2419444,before
232,1983,0,44.87277778,-124.14,before
233,1983,1,45.06805556,-124.0861111,before
233,1983,0,45.07555556,-124.1502778,before
233,1983,0,45.075,-124.2305556,before
234,1983,1,45.46805556,-124.3133333,before
234,1983,1,45.46333333,-124.1719444,before
234,1983,0,45.46444444,-124.0569444,before
234,1983,0,45.85194444,-124.0425,before
234,1983,0,45.86222222,-124.0902778,before
235,1983,1,45.86277778,-124.145,before
235,1983,1,45.84805556,-124.1983333,before
235,1983,1,45.85638889,-124.2630556,before
235,1983,1,45.84777778,-124.5311111,before
235,1983,1,45.84694444,-124.6330556,before
236,1983,1,46.17166667,-124.5766667,before
236,1983,1,46.17555556,-124.4766667,before
236,1983,1,46.18861111,-124.3361111,before
236,1983,1,46.17972222,-124.2186111,before
237,1983,1,46.27777778,-124.2808333,before
237,1983,1,46.28944444,-124.3344444,before
238,1983,1,46.38666667,-124.4444444,before
238,1983,1,46.38277778,-124.3675,before
238,1983,0,46.38944444,-124.2613889,before
238,1983,1,46.50444444,-124.3025,before
238,1983,1,46.49,-124.4075,before
238,1983,1,46.48694444,-124.3077778,before
240,1983,0,46.87222222,-124.3755556,before
240,1983,1,46.77944444,-124.3208333,before
240,1983,1,46.68611111,-124.3586111,before
240,1983,1,46.59722222,-124.3622222,before
240,1983,1,46.47777778,-124.4886111,before
240,1983,1,46.58194444,-124.4275,before
241,1983,1,46.67444444,-124.4344444,before
241,1983,1,46.58333333,-124.4769444,before
241,1983,1,46.66638889,-124.6755556,before
241,1983,1,46.67,-124.5805556,before
242,1983,1,46.77333333,-124.4691667,before
242,1983,1,46.77472222,-124.5616667,before
242,1983,1,46.76222222,-124.7069444,before
242,1983,1,46.84055556,-124.87,before
242,1983,1,46.85666667,-124.6808333,before
243,1983,1,46.86333333,-124.6258333,before
243,1983,0,46.86305556,-124.5702778,before
243,1983,1,46.86833333,-124.5127778,before
250,1983,0,47.10666667,-124.8563889,before
250,1983,1,47.11888889,-124.7955556,before
250,1983,1,47.12916667,-124.6658333,before
250,1983,0,47.14638889,-124.5411111,before
250,1983,0,47.14888889,-124.4977778,before
250,1983,0,47.24555556,-124.5633333,before
250,1983,1,47.22222222,-124.7502778,before
251,1983,1,47.21222222,-124.8416667,before
251,1983,1,47.20888889,-124.8919444,before
251,1983,1,47.20222222,-124.9144444,before
251,1983,1,47.36277778,-124.7713889,before
251,1983,1,47.3925,-124.6333333,before
251,1983,0,47.4,-124.5738889,before
253,1983,0,47.30916667,-124.5202778,before
254,1983,0,47.78138889,-124.7136111,before
254,1983,1,47.77722222,-124.7588889,before
254,1983,1,47.74416667,-124.9419444,before
203,1983,1,41.05694444,-124.2516667,before
203,1983,0,41.05638889,-124.3075,before
204,1983,1,41.43194444,-124.3544444,before
204,1983,1,41.44861111,-124.2625,before
204,1983,1,41.44138889,-124.1930556,before
204,1983,1,41.63138889,-124.3122222,before
205,1983,0,41.80694444,-124.3980556,before
205,1983,1,41.81027778,-124.4591667,before
205,1983,1,42.125,-124.4108333,before
206,1983,1,42.08805556,-124.5105556,before
206,1983,1,42.3,-124.5588889,before
206,1983,1,42.31555556,-124.4797222,before
206,1983,0,42.50305556,-124.5572222,before
207,1983,1,42.52277778,-124.6261111,before
207,1983,1,42.64972222,-124.6475,before
207,1983,1,42.66861111,-124.555,before
208,1983,1,42.83777778,-124.6566667,before
208,1983,1,42.86388889,-124.7091667,before
208,1983,0,42.97472222,-124.7897222,before
208,1983,0,42.93555556,-124.6233333,before
209,1983,1,42.93694444,-124.5763889,before
209,1983,0,43.035,-124.5175,before
209,1983,1,43.03694444,-124.6,before
209,1983,1,43.06361111,-124.6963889,before
209,1983,1,43.08055556,-124.8458333,before
211,1983,0,43.36277778,-124.4813889,before
211,1983,1,43.37444444,-124.5552778,before
211,1983,1,43.42194444,-124.5075,before
212,1983,1,43.27555556,-124.6797222,before
213,1983,1,43.45527778,-124.3627778,before
213,1983,1,43.44972222,-124.4336111,before
213,1983,1,43.48472222,-124.5422222,before
213,1983,1,43.55611111,-124.4722222,before
213,1983,1,43.56305556,-124.4080556,before
213,1983,0,43.53194444,-124.35,before
214,1983,0,43.63805556,-124.2580556,before
214,1983,1,43.63972222,-124.3813889,before
214,1983,1,43.67166667,-124.4552778,before
214,1983,1,43.65166667,-124.5511111,before
214,1983,1,43.77805556,-124.5580556,before
214,1983,1,43.76194444,-124.5330556,before
215,1983,1,43.72944444,-124.2494444,before
215,1983,0,43.72444444,-124.3227778,before
215,1983,1,43.82111111,-124.3416667,before
215,1983,1,43.82888889,-124.4305556,before
215,1983,1,43.85083333,-124.4863889,before
215,1983,1,43.8475,-124.5691667,before
220,1983,1,43.955,-124.3472222,before
220,1983,1,43.91138889,-124.2697222,before
221,1983,1,43.95583333,-124.4008333,before
221,1983,0,43.96277778,-124.4772222,before
221,1983,1,43.95277778,-124.5463889,before
221,1983,1,43.96194444,-124.6894444,before
221,1983,1,44.07638889,-124.9297222,before
221,1983,1,44.1025,-124.7736111,before
222,1983,1,44.05944444,-124.6713889,before
222,1983,1,44.04972222,-124.5438889,before
222,1983,1,44.05138889,-124.5169444,before
222,1983,1,44.04722222,-124.4497222,before
222,1983,1,44.04472222,-124.4013889,before
222,1983,0,44.0225,-124.2711111,before
223,1983,1,44.1225,-124.2591667,before
223,1983,1,44.14166667,-124.3866667,before
223,1983,1,44.14583333,-124.4783333,before
223,1983,1,44.15611111,-124.6733333,before
223,1983,1,44.16222222,-124.7355556,before
224,1983,1,44.24111111,-124.4027778,before
224,1983,1,44.23527778,-124.355,before
224,1983,0,44.24666667,-124.5372222,before
226,1983,0,44.36722222,-124.2422222,before
226,1983,1,44.37277778,-124.4433333,before
226,1983,0,44.40388889,-124.5038889,before
226,1983,1,44.57,-124.2686111,before
226,1983,1,44.56583333,-124.1986111,before
227,1983,0,44.57694444,-124.4841667,before
227,1983,1,44.58138889,-124.5716667,before
228,1983,1,44.40111111,-124.7052778,before
228,1983,1,44.39833333,-124.6405556,before
228,1983,1,44.78833333,-124.5075,before
228,1983,1,44.78416667,-124.3994444,before
229,1983,1,44.76611111,-124.3352778,before
229,1983,1,44.77444444,-124.2777778,before
230,1983,0,44.67277778,-124.3186111,before
230,1983,0,44.67694444,-124.3941667,before
230,1983,1,44.66166667,-124.4586111,before
230,1983,1,44.6475,-124.5616667,before
231,1983,0,44.95055556,-124.1513889,before
231,1983,1,44.97027778,-124.2277778,before
231,1983,1,44.98472222,-124.2975,before
232,1983,0,45.25944444,-124.0677778,before
232,1983,0,45.27333333,-124.135,before
232,1983,1,45.26083333,-124.2516667,before
232,1983,1,45.67555556,-124.3961111,before
232,1983,1,45.65916667,-124.2211111,before
233,1983,0,45.66944444,-124.0536111,before
233,1983,1,46.02361111,-124.6663889,before
234,1983,1,46.03472222,-124.545,before
234,1983,1,46.04916667,-124.3458333,before
234,1983,1,46.05361111,-124.2519444,before
234,1983,0,46.04722222,-124.17,before
234,1983,0,46.06,-124.1233333,before
234,1983,1,46.24472222,-124.3063889,before
235,1983,1,46.29916667,-124.6038889,before
235,1983,1,46.325,-124.4525,before
235,1983,1,46.32861111,-124.4063889,before
235,1983,1,46.34805556,-124.3147222,before
235,1983,0,46.34527778,-124.2455556,before
235,1983,0,46.44194444,-124.2841667,before
235,1983,0,46.43555556,-124.3319444,before
236,1983,1,46.43055556,-124.4713889,before
236,1983,1,46.41,-124.5530556,before
236,1983,1,46.48277778,-124.4152778,before
236,1983,0,46.52805556,-124.3694444,before
236,1983,0,46.63055556,-124.2827778,before
236,1983,1,46.62361111,-124.4330556,before
237,1983,1,46.62972222,-124.5461111,before
237,1983,1,46.62361111,-124.6083333,before
237,1983,1,46.61583333,-124.6313889,before
237,1983,1,46.71361111,-124.6491667,before
237,1983,1,46.71972222,-124.5769444,before
237,1983,0,46.7225,-124.5116667,before
237,1983,0,46.72222222,-124.3055556,before
238,1983,1,46.79388889,-124.8197222,before
238,1983,1,46.81694444,-124.7125,before
238,1983,1,46.815,-124.6386111,before
238,1983,1,46.82333333,-124.5061111,before
238,1983,1,46.83472222,-124.4158333,before
240,1983,0,46.91833333,-124.4122222,before
240,1983,1,46.91111111,-124.5605556,before
240,1983,1,46.89527778,-124.6808333,before
240,1983,1,46.89694444,-124.7638889,before
241,1983,1,46.96583333,-124.8819444,before
241,1983,1,46.98638889,-124.785,before
241,1983,1,46.99083333,-124.65,before
241,1983,0,47.01583333,-124.5002778,before
241,1983,0,47.02916667,-124.4413889,before
241,1983,1,47.10666667,-124.5069444,before
241,1983,0,47.09361111,-124.5705556,before
242,1983,1,47.07194444,-124.7236111,before
242,1983,1,47.06527778,-124.7980556,before
242,1983,1,47.05972222,-124.9372222,before
242,1983,1,47.00083333,-124.9133333,before
243,1983,1,47.00083333,-124.8072222,before
243,1983,1,47.03083333,-124.7361111,before
243,1983,1,47.03916667,-124.6408333,before
243,1983,1,47.05277778,-124.5755556,before
249,1983,1,46.96777778,-124.5058333,before
249,1983,1,46.95055556,-124.5111111,before
249,1983,1,46.95638889,-124.5913889,before
249,1983,1,46.93472222,-124.6655556,before
250,1983,0,47.19972222,-124.4925,before
250,1983,0,47.19222222,-124.5961111,before
250,1983,1,47.18194444,-124.6616667,before
251,1983,1,47.16944444,-124.7338889,before
251,1983,1,47.27638889,-124.675,before
251,1983,1,47.31333333,-124.5875,before
252,1983,1,47.55277778,-124.7805556,before
252,1983,1,47.54583333,-124.8991667,before
252,1983,1,47.52694444,-124.9438889,before
252,1983,1,47.90861111,-125.1038889,before
253,1983,1,47.93861111,-124.9313889,before
253,1983,1,47.9825,-124.87,before
267,1983,1,47.96694444,-125.5075,before
209,1986,1,41.07166667,-124.3469444,before
210,1986,1,41.2075,-124.2316667,before
210,1986,1,41.23611111,-124.3247222,before
210,1986,1,41.33444444,-124.3513889,before
210,1986,1,41.38638889,-124.2022222,before
210,1986,1,41.40916667,-124.4133333,before
211,1986,1,41.63138889,-124.4205556,before
211,1986,1,41.55472222,-124.4383333,before
211,1986,1,41.5525,-124.3425,before
211,1986,1,41.46222222,-124.3325,before
213,1986,0,41.69333333,-124.2997222,before
213,1986,1,41.78472222,-124.3983333,before
213,1986,1,41.93611111,-124.4566667,before
213,1986,1,41.94833333,-124.4055556,before
213,1986,1,42.035,-124.4713889,before
213,1986,1,42.07805556,-124.5808333,before
216,1986,1,42.91416667,-124.7458333,before
216,1986,1,42.99472222,-124.5794444,before
216,1986,1,43.00555556,-124.6588889,before
216,1986,1,43.04583333,-124.5913889,before
216,1986,1,43.07416667,-124.6963889,before
218,1986,1,42.99722222,-124.8336111,before
218,1986,1,43.1475,-124.6541667,before
218,1986,1,43.26,-124.5702778,before
219,1986,0,43.50638889,-124.3047222,before
219,1986,1,43.48833333,-124.3763889,before
219,1986,1,43.54361111,-124.5433333,before
219,1986,1,43.61083333,-124.5313889,before
219,1986,1,43.66916667,-124.4683333,before
219,1986,1,43.80333333,-124.5386111,before
219,1986,1,43.87111111,-124.4883333,before
220,1986,1,43.86527778,-124.2402778,before
220,1986,1,43.83222222,-124.2875,before
220,1986,1,43.74555556,-124.4080556,before
220,1986,1,43.91,-124.4333333,before
220,1986,1,43.9375,-124.8433333,before
221,1986,1,43.97333333,-124.8486111,before
221,1986,1,44,-124.7691667,before
221,1986,1,44.02972222,-124.7652778,before
221,1986,1,44.04083333,-124.6769444,before
221,1986,1,44.10833333,-124.5608333,before
221,1986,1,44.16472222,-124.47,before
221,1986,1,44.20805556,-124.3458333,before
221,1986,1,44.24138889,-124.4308333,before
221,1986,1,44.31055556,-124.3283333,before
222,1986,0,44.34861111,-124.3336111,before
222,1986,1,44.33277778,-124.5102778,before
222,1986,1,44.33944444,-124.7716667,before
222,1986,0,44.42527778,-124.6083333,before
223,1986,1,44.47861111,-124.2955556,before
223,1986,0,44.4375,-124.3844444,before
223,1986,1,44.48055556,-124.5483333,before
223,1986,1,44.55,-124.6005556,before
224,1986,1,44.64444444,-124.2638889,before
224,1986,1,44.68861111,-124.3286111,before
224,1986,0,44.74138889,-124.2086111,before
224,1986,0,44.77583333,-124.2594444,before
224,1986,1,44.84083333,-124.4566667,before
224,1986,1,44.92027778,-124.3883333,before
225,1986,1,44.94111111,-124.2730556,before
225,1986,1,45.01166667,-124.1730556,before
225,1986,1,45.09472222,-124.2752778,before
225,1986,1,45.17361111,-124.2413889,before
225,1986,1,45.275,-124.0858333,before
226,1986,1,45.47166667,-124.2677778,before
226,1986,1,45.755,-124.405,before
227,1986,1,45.71861111,-124.2847222,before
227,1986,1,45.78305556,-124.2408333,before
227,1986,1,45.88833333,-124.1358333,before
227,1986,1,45.92666667,-124.3569444,before
227,1986,1,45.93277778,-124.6472222,before
228,1986,1,46.025,-124.4580556,before
228,1986,1,46.06027778,-124.4377778,before
228,1986,1,46.08777778,-124.3825,before
228,1986,1,46.16944444,-124.4625,before
228,1986,1,46.17777778,-124.3233333,before
228,1986,1,46.17833333,-124.2397222,before
229,1986,1,46.26111111,-124.2936111,before
229,1986,1,46.34416667,-124.2366667,before
229,1986,1,46.35277778,-124.4511111,before
229,1986,1,46.35861111,-124.5388889,before
230,1986,1,46.41472222,-124.4588889,before
230,1986,1,46.4825,-124.3355556,before
230,1986,1,46.48805556,-124.4547222,before
230,1986,1,46.58083333,-124.3983333,before
230,1986,1,46.58611111,-124.4602778,before
230,1986,1,46.64388889,-124.4955556,before
230,1986,1,46.71388889,-124.6722222,before
230,1986,1,46.72527778,-124.7438889,before
232,1986,1,46.84916667,-124.3772222,before
232,1986,1,46.83944444,-124.5522222,before
232,1986,1,46.85222222,-124.6011111,before
232,1986,1,46.78333333,-124.6638889,before
232,1986,1,46.78472222,-124.7880556,before
232,1986,1,46.90138889,-124.6933333,before
232,1986,0,46.92416667,-124.4575,before
233,1986,1,46.95388889,-124.6458333,before
233,1986,1,47.03527778,-124.8591667,before
233,1986,1,47.03944444,-124.5930556,before
233,1986,1,47.04416667,-124.5372222,before
234,1986,1,47.04444444,-124.4680556,before
234,1986,1,47.10833333,-124.5877778,before
234,1986,1,47.10333333,-124.6244444,before
234,1986,1,47.11833333,-124.8891667,before
234,1986,1,47.16777778,-124.8330556,before
234,1986,1,47.17166667,-124.5577778,before
