"","arrowtooth flounder","big skate","bocaccio","butter sole","California skate","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","quillback rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","starry flounder","starry skate","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"201003010067",0,0,0,0,0,0,0,0,0,1.4931272297092,2.22811833839351,0,1.12187162517797,4.4369175789322,2.22811833839351,3.42356339626042,0,0,0,1.32463022338171,0,1.87511804072857,0,0,0,0,0.867267373757128,4.41211243513932,0,0,0,0,0,0,0,0,1.76325544140152,0,0.52484604333167,0,0,0,0,0,0
"201003010068",0,0,0,0,0,0,0,0,0,1.45275712922051,3.32697853812332,0,0,0,0,0,0,0,0,5.75172768964801,0,1.28644854291879,0,0,0,0,3.57553654507202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003010069",0,0,0,0.803697866973193,0,0,0,0,0,0.480506381072352,3.78832894432365,0,0,0,0.480506381072352,0.480506381072352,0,0,0,5.99332940062997,0,0.480506381072352,0,0,0,0,2.97076254690329,0,0,0,2.05230445777365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003010070",2.87619560134412,0,0,0,0,0,0,0,0.732573497151353,4.86422819230325,3.55630396224847,2.01257580730886,0,0.732573497151353,0,0,0.732573497151353,0,0,4.40050318194172,3.71298225541868,3.57160621769421,0,0,0,0,5.00407109533471,0,0,2.14744988295575,0,0,0,0,0,0,0,0,0.431921270134915,0,0,0,0,0,0
"201003010080",0.986933903067515,0,0,0,0,1.17680529644506,0,0,0,0.445325685682102,3.96294162147149,0,0,0,0,0.752357633892028,1.47384520762221,0,0,2.59091449394664,0,3.05380995042335,0,0,0,0,1.79989074912777,0,0,0,0,0,0,0,0,0,0,0.445325685682102,1.17680529644506,0,0,0,0,0.752357633892028,0
"201003010081",3.06562264436492,0,0,0,0,0,4.86115159663889,0,3.15456002863316,1.50209540862074,3.90952505625349,0,0,3.21642891666947,0.404616165581075,1.50209540862074,1.09691368229778,0.404616165581075,0,0.404616165581075,0,3.79299754857386,0,0,0,0,2.91535968895883,0,0,0.404616165581075,0,0,0.691873496352482,0,0,0,0,0,0,0,0,0.691873496352482,0,0,0
"201003010083",1.98139623135996,0,0,0,0,0,0.419415272354379,0,0,1.6425970339046,3.90115789523578,0,2.87211162107905,4.97185820564685,0,2.23400107977919,0,0,0,0.714000121529636,0,3.4242983971806,0,0,0,1.12632068450073,3.55161746514833,4.41021573364235,0,0,0,0,1.98139623135996,0,0,0,0,0,0.714000121529636,0,0,0,0,1.12632068450073,0.419415272354379
"201003010084",2.65686708810643,0.365836155596161,0,0,0,0.365836155596161,0.365836155596161,0,0,0.633098836231675,0.633098836231675,0,0,0.365836155596161,0,0.365836155596161,1.76796341950382,0,0,1.51154986282833,0.633098836231675,2.1917587896297,0,0,0,0,0.365836155596161,0,0,0,0,0,0,0,0,0,0,0,1.60452004982683,0,0,0.843787571009737,0,0,0
"201003010088",2.45010945078894,0.408305994120822,0,0,0,0,0.408305994120822,0,0,1.39267504279992,1.51069361991271,0,0,0.697405488812196,0,0.697405488812196,0.921398530110283,0,0,1.39267504279992,0,1.25884072961584,0,0,0,0,1.10428601291751,0,0,0,0,0,0,0,0,0,0,0,0.697405488812196,0,0,2.89840006588344,0,0,0
"201003010089",2.20559367416938,0.430727225302601,0,0,0,0,0,0,0,0.430727225302601,1.1485140414089,0.430727225302601,0,0,0,0,0,0,0,2.90296038792194,0,1.93472417435148,0,0,0,0,2.93206822165842,0,0,0,0,0,0,0,0,0,0,0,0.430727225302601,0,0,0,0,0,0
"201003010091",2.91884550062938,0.44798669300243,0,0,0,0.44798669300243,0,0,0.44798669300243,0.756270201564572,0.756270201564572,0,0,2.36157862109914,0,0.991573923202762,0.44798669300243,0,0,1.70860662826835,1.97640284900219,3.06084952937929,0,0,0,0,1.70860662826835,0,0,4.1368005427866,0,0.991573923202762,0,0,0,0,0,0,0,0,0,1.47954496868244,0,0,0
"201003017007",1.2275380432057,0,0.472004279253333,0,0,0.791366075247651,0.472004279253333,0,0.791366075247651,4.93109100657677,2.24547061669299,0,1.03304665629883,5.71241881426593,0,4.27913668713428,1.53022704285167,1.53022704285167,3.63218896043445,0,1.2275380432057,1.95047719595767,0,0,0,1.65296275521067,4.27074440599251,4.78103789366922,0,1.03304665629883,0,0.472004279253333,3.56622135867003,0,0,0,0,0,4.0341484298141,0,0,0.791366075247651,2.65819400503536,0.791366075247651,3.85960754070892
"201003017008",1.90605909034855,0,0,0,0,0,0,0,5.32589956871459,3.68999153845383,3.23741851185401,0,0,4.16685745138637,0,0.940702456119967,0,0.419100680745552,2.84132136670124,0,1.12570000347767,0,0,0,0,0,3.81221244983409,2.64011648559241,0,0,0,1.82550599807686,3.21676553224641,0,0,0,0,6.58995544511084,2.28748044058637,0,0,4.37057400590041,0,0,0.419100680745552
"201003017017",0,0,0,0,0,6.05715543366792,0,0,0,0.846617217174014,0,0,0,2.8705556724016,0,1.46542071033492,0.510349222164766,0,0,0,0.510349222164766,3.41109508857015,0.510349222164766,0,0,0,0,3.66240078353085,0,0,0,0,0,0,0,1.09781815986495,0,0,2.03584598185523,0,0,0,0,1.09781815986495,0.510349222164766
"201003017024",3.42190649886428,0,0,0,0,0,0,0,0,2.09317928036837,2.99381848077382,0.465339659418939,0,0.781666191898063,0,0.465339659418939,1.21497805184119,1.02161067192248,0,5.04383990875187,1.21497805184119,3.02307093205155,0,0,0,0,2.83315367347249,0,0,0.465339659418939,0,0.465339659418939,0,0,0,0,0,0,2.55342944712333,0,0,0,0,0,0
"201003017025",3.2707756807145,0,0,0,0,0,0,0,3.04710515663016,3.7289738076517,0,0,0,3.02171976794636,0,3.36627741815028,2.85417404984663,0.720514190574941,0,0,0.949042403791861,0.720514190574941,0,0,0,0,1.29163324420317,0.720514190574941,0.423792743717826,0.423792743717826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003017027",1.79394588611154,0.540090306726661,0,0,0,0,0,1.35187043455951,0,2.81873016707525,4.48155228064916,0,0,0,0,0,0,0,0,4.90469878561697,0,1.52187565953474,0,0,0,0,3.23275910179454,0,0,0,0,0,0,0,0,0,0,0,0.888847044183407,0,0,0,0,0,0
"201003017028",4.32336746030064,1.30230897480972,0,0,0,0,0,0,0.428892370223918,4.73621830863599,1.55791096503981,0,0,1.14493051628462,0,2.2585174269444,2.07470845851187,0,0,1.84932963325751,1.76130056858694,2.5891001603776,0,0,0,0,4.68315987192679,0,0,1.55791096503981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59310285903062
"201003017029",3.36463415594875,0.959709295244906,0,0,0,0,0,0,0.429818877646981,2.98539245626716,2.26089458319283,2.26089458319283,0,2.26089458319283,0,1.14674079533843,0.959709295244906,1.14674079533843,0,0,0.72945897176609,1.66692027291301,0,0,0,0,4.07743141527895,0,0,1.14674079533843,0,0,0,0,0,0,0,0,1.66692027291301,0,0,0,0,0,0.429818877646981
"201003017032",3.26264105938875,0.943867630847289,0,0,0,0,0,0,2.05449637744268,4.66516788896838,0.716180418114134,2.05449637744268,0,1.42064827606508,0,1.12920686626962,2.23781281822676,0,0,0,2.48401555044163,1.98507682391792,0,0,0,0,4.27173138521463,0,0,0.42087939586793,0,0.42087939586793,0,0,0,0,0,0,0.42087939586793,0,0,0,0,0,2.39267352396676
"201003017033",2.63378946464397,0,0,0,0,1.33765451134241,0,0,0,3.98582747356207,3.26922166631954,0,0,4.53443828009859,0,0.445979404583191,0.988074649354668,0.445979404583191,0,0,1.70404864151761,2.45773812340068,0,0,0.753319272483466,0,4.06604741730473,0.445979404583191,0,0.988074649354668,0,0.988074649354668,0,0,0,0,0,0,1.4752470508834,0,0,0,0,0,3.40866950831898
"201003017034",2.68924677374434,0,0,0,0,0,0,0,0,3.26750880397938,0.437495515249337,0,0,3.99334240908241,0,2.22271365185183,1.45697183973772,0.437495515249337,0,0,2.61175492418683,1.86999030958753,0,0,0.973226698288932,0,3.66019216360744,0.973226698288932,0,0,0,0.437495515249337,1.57727900720411,0,0,0,0,0,2.16142777511212,0,0,0,0,0,2.68924677374434
"201003017035",0.800018843442902,0.800018843442902,0,0,0,0,0,0.477966486920858,0,1.40215716995341,3.30871768475186,0,0,0,0,0,0.800018843442902,0,0,5.37569402934609,0,2.48742396133838,0,0,0,0,3.21482225552409,0,0,0,0.800018843442902,0.477966486920858,0,0,0,0,0,0,1.66573129125706,0,0,0,0,0,0
"201003017036",3.67750444492752,1.53609110814052,0,0,0,0.419310951614982,0,0,0.713844712885615,4.40356241374901,0,2.56348704794841,0,0,0,0.713844712885615,2.81105171754655,0,0,0,1.41718219973519,2.98329908180002,0,0,0,0,3.75356773595195,0,0,1.53609110814052,0,0.419310951614982,0,0,0,0,0,0,1.8260211304429,0,0,0,0,0,2.84189960095966
"201003017037",2.13264062782754,2.25124568708622,0,0,0,0,0,0,0,3.68334545474378,3.77271058632781,0,0,0,0,0.426066515585998,0.723892290429192,0,0,5.68798275566301,0.426066515585998,2.067608567986,0,0,0,0,5.3151539276019,0,0,0,0,0,0,0,0,0,0,0,1.43206466808227,0,0,0,0,0,0
"201003017040",4.90903135508406,0,0,0,0,0.471986224242306,0,0,1.6529239565656,4.92229661836624,0,0.791339837142248,0,0,0,0,2.17943153610148,0.471986224242306,0.471986224242306,0,2.42072185066404,0,0,0,0,0,5.24911159580044,0,0,4.01251567609346,0,3.4195476355705,0,0,3.79388389014657,0,0,5.41242637450814,0.471986224242306,0,0,0,0,0,1.22750411686191
"201003017041",3.37433102078645,0,0,0,0,0,0,0,1.560380429201,4.74010075012083,3.90978481842352,0,0,2.85047941971903,0,0,0.812504085790481,1.41921159197702,1.25478606049428,0,0,0.812504085790481,0,0,0,0,4.9108590052146,0,0,2.60531142693616,0,0,0,0,0,0,0,0,1.05790000759231,0,0,0,0,0,1.79411934566334
"201003017042",2.4898199969963,1.91587274578147,0,0,0,0,0,0,0,5.04874945613625,2.9936534213718,0,0,0,0,0,0,0,0,3.72689878683553,0,2.24347023209734,0,0,0,0,5.02480841312891,0,0,0.94773985451126,0,0.423058800456523,0,0,0,0,0,0,1.54465795770237,0,0,0,0,0,0
"201003017043",3.70307350310673,0,0,0,0,0,0,0,2.25590363544851,6.79879037811928,1.42256786397824,1.30781322238614,0,0.371342611279004,0,0.371342611279004,0.371342611279004,0,0,0,0,2.67348566746172,0,0,0,0,5.33249309887053,0,0,1.30781322238614,0,2.34595803555043,0,0,0.371342611279004,0,0,0.371342611279004,1.85569718163542,0,0,0,0,0,0.371342611279004
"201003017044",1.47244341218072,0,0,0,0,0.751396451510453,0.444672478095503,0,4.60072368016594,3.63649678227629,4.27049960739398,0,0,2.81417545473818,0,0,0,0.751396451510453,1.17554763169688,0,0.444672478095503,1.79837299543989,0,0,0,0.444672478095503,5.43821619774218,0,0.444672478095503,2.1138102869943,0,0,0.751396451510453,0,0,0,0,0,2.66996753696678,0,0,4.36738378307315,0.751396451510453,0,0
"201003017046",2.8364666751868,0.428647566187045,0,0,0,0,0,0,1.55735677687423,5.47487178802893,2.95470797999027,0,0,0,0,0.727722398688202,0.957639820438335,0,0,1.76071916642384,0,3.88426139711814,0,0,0,0,4.29386848832916,0,0,1.4377189897646,0,1.14445193257396,0,0,0,0,0,0,2.31234314057078,0,0,0,0,0,0
"201003017047",4.29604220579602,0.416869739483536,0,0,0,0,0,0,4.03142110762064,2.86508561787454,0.710205720971084,2.83517324063722,0,0,0,0,1.27704416290837,0,0,3.49852678893091,0,3.10033548430851,0,0,0,0,4.84980272779004,0,0,1.53048865678676,0,1.53048865678676,0,0,0,0,0,0,2.94980196137514,0,0,0,0,0,0
"201003017048",0,0.453487485592121,0,0.453487485592121,0,1.35298470330918,0,0.764342744412097,0,2.69266504094525,4.84602841393437,0,0,0,0,1.00113675292614,0,0,0,5.02326905512982,0,2.13526472573064,0,0,0,0,3.15178928388279,0,0,0,0,0,0,0,0,0,0,0,2.83709718055631,0,0.453487485592121,0,0,0,0
"201003017054",4.02507186989965,0.768980219516683,0,0,0,2.3283034341397,0,0,1.35941436493657,4.10453565255939,0.768980219516683,0,0,3.13522169576238,0,0,1.19849677156294,0,1.35941436493657,0,0,2.66109808230134,0,0,0,0,4.37845040318664,0,0.456653945209643,1.49799106074521,0,0.456653945209643,0,0,0,0,0,2.6198172622014,2.14290586633411,0,0,0,0,0,0
"201003017057",0.492229796726609,0,0,0,0,0,0,0,0,3.5829021033868,2.0788864072421,0,0.82062530153299,3.81809029844777,0,0.492229796726609,2.52150214578167,1.57189389065644,0.492229796726609,0,0,1.80626707551236,0,0,0,0,4.43450951841774,0.82062530153299,0,0,0,1.57189389065644,1.067424308067,0,0,0,0,0,0.82062530153299,0,0,0,0,0,0
"201003017060",0,0.774457817039762,0,0,0,0,0,0,0,3.36956821562136,3.24093971123873,0,2.71024692368397,4.62074566181182,0.460400033266514,2.88795361584657,0.460400033266514,0,0,4.24843123568305,0,2.15190188218216,0,0,0,0,2.39242876763184,2.85484925142206,0,0,0,0,0,0,0,0,0,0,2.08150111038441,0,0,0,0,0,0
"201003017061",0.410674444898756,0,0,0,0,0,0,0,0,4.01346489510562,4.26382213003179,0,1.39797743762365,4.85961290503215,0.410674444898756,0.410674444898756,0.925648087109651,0,0,3.78795352894728,0,3.01050792162346,0,0,0,0,3.69145733594148,0,0,0.410674444898756,0,0,0,0,0,0,0.410674444898756,0,0.410674444898756,0,0.410674444898756,0,0,0,0
"201003017062",1.11383220042727,1.11383220042727,0,0,0,0,0,0,0,4.16552159607915,3.85089629798991,0.413104019422844,0,5.02988983837406,0.704583776025462,3.83996185281861,1.40340057697304,0,0,4.19678512619449,0.704583776025462,2.76213205744927,0,0,0,0,5.36974431595218,0.929999034299793,0,1.11383220042727,0,0,0,0,0,0,0,0,0.929999034299793,0,0,0,0,0,0
"201003017063",3.15280929871294,1.615878855214,0,0,0,0.370206977790795,0,0,1.98409737837984,4.22251998998422,3.22659999283667,0.851902763142308,0,0.370206977790795,0,0.639782578904243,1.41978717761943,0,0,5.92122571538126,0,3.34392456021432,0,0,0,0,2.63855681459637,0,0,1.41978717761943,0,0,0,0,0,0,0,0,1.3051400979362,0,0,0.370206977790795,0,0,0
"201003017067",1.41161976605446,0.482746501587729,0,0,0,0,0,0,0,1.24762872959754,4.41022524121314,0,0,0,0,0,0.806939199521599,0,0,4.29865493478891,0,2.44658360640117,0,0,0,0,1.78576695516961,0,0,0,0,0,0,0,0,0,0,0,1.41161976605446,0,0,0,0,0,0
"201003017069",0.482742313008028,0,0,0,0,0,0,0,0,0,3.09546072627609,0,0,0,0,0.482742313008028,0.482742313008028,0,0,3.0074572789612,0,0.806933141901218,0,0,0,0,3.09546072627609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003017070",3.54142124933177,0.708656140256704,0,0,0,0.415831093656039,0,0,1.52809963496438,3.14294825470291,4.38710119421417,0,0,6.06857963360421,0,1.89790892238528,0.708656140256704,0,0.415831093656039,0,0,3.07385901971971,0,0,0,1.11923790760982,4.16546250506756,0,0,0.708656140256704,0,0.415831093656039,0,0,0,0,0,0,1.27484569432429,0,0,4.72185081078749,0.708656140256704,0,0
"201003017071",0.715915917952077,0.715915917952077,0,0,0,0,0,0,0,0.420701721533535,3.52491492695075,0,0,0,0,0.715915917952077,0.943551661409788,0,0,4.8025438259549,0,2.48354141795122,0,0,0,0,1.64562313640971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003017072",3.43687152426938,0.739155001175134,0,0,0,0,0,0,1.68206751196971,1.68206751196971,3.22173710307395,0,0,0.436370963672334,0,0.436370963672334,0.739155001175134,0,0,0,1.45453592343534,2.75818740639097,0,0,0,0,3.32528949173578,0,0.739155001175134,0,0,0,0,0,0,0,0,0.739155001175134,0.739155001175134,0,0,0.739155001175134,0,0,0
"201003017074",4.69206114042658,0,0,0,0,0.411977731830541,0,0,2.46008590837719,3.41996834286746,3.90057932493991,0,0,0.927983087634537,0,0.411977731830541,0.411977731830541,0,0,0,0,1.80796218581377,0,0,0,0,4.17799464391001,0,0,0.927983087634537,0,1.11159539613926,0,0,0,0,0,4.56780836990994,1.26666702251436,0,0,4.52454939255681,0.411977731830541,0,0
"201003017075",2.06167201808592,0,0,0,0,0,0,0,0,0.762292215023924,0.762292215023924,0,0,1.81552881677226,0,0,0,0,0.45208887373884,0.762292215023924,0,0,0,0,0,0,0.998709020585007,0,0.45208887373884,0,0,0,0,0,0,0,0,0,0.762292215023924,0,0,3.819559980987,0,0,0
"201003017076",4.00266029980459,0.448347065196368,0,0,0,0,0,0,1.60141664045102,1.97726236281147,3.56978738370566,0,0,0,0,0.448347065196368,0,0,0,0,2.30772706474112,2.41439442481815,0,0,0,0,4.54093465332469,0,0,4.57065140439645,0,0.448347065196368,0,0,0,0,0,0,0.992201602124561,0,0,0.756799692728559,0,0,0
"201003017078",3.91731258752376,0.444577859662648,0,0,0,0,0,0,0.444577859662648,2.58898847010804,0.444577859662648,0,0.444577859662648,3.76090633242169,0,1.17536539336813,0,0,0,0.751257197756709,0.444577859662648,3.45917497046451,0,0,0,0,0.9856282569712,1.33477944875163,0,0,0,0,0,0,0,0,0,0,2.24044091219619,0,0,1.88681444828477,0,0,0
"201003017089",1.77979907450243,0.971872394716018,0,0,0,0,0,0,0,0.971872394716018,3.52216843220518,0,0,0,0,0.739677128759351,0,0,0,4.8735790711158,0,3.55400504860226,0,0,0,0,3.52216843220518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201003018006",2.76528311669075,0,0,0,0,0.724214423184972,0,0,1.2968548558997,5.56017080728877,0.724214423184972,0,0,2.86095443852021,0,0.426283471664337,1.43254062471367,0,0.426283471664337,0,0.724214423184972,0.724214423184972,0,0,0,0,4.46107269310189,0,0,1.75509441191381,0,0,0,0,4.21130293573712,0,0,6.05126348275383,1.84301463407356,0,0,0,0,0,0
"201003018007",1.81478196488532,0,0,0,0,0,0,0,0,3.28461437939461,0,0.451764508218606,0,1.18916197726733,0,0,1.81478196488532,0,0,0,0.998145624628968,0,0,0,0,0,1.81478196488532,0,0,0.451764508218606,0,0.451764508218606,0,0,0,0,0,0,2.06089347712735,0,0,0,0,0,1.18916197726733
"201003018012",1.84658253956476,0,0,0,0,0.956063852462735,0,0,1.43576841333957,3.80159638835608,0,0,0,3.9035252395092,0,4.37538457682911,3.17613221039243,0,0,0,1.75860073957728,0.427756282611062,0,0,0,0,1.66212480773531,2.62550108966,0,0.956063852462735,0,0.956063852462735,0,0,0,0,0,0,2.19802240127083,0,0,0,0,0.427756282611062,2.00225626970282
"201003018019",4.11843272608899,0,0,0,0,1.67853141732369,0,0,0,3.14987381939218,1.57131471929002,0,0,6.11613383279846,0,1.31467784862657,2.60478642843648,4.05438792048855,0,0,3.21756500431076,3.48410350708357,0,0,0,0.434836351643875,2.328260074857,5.60877710059825,0,0.434836351643875,0,1.15651666365733,1.31467784862657,0,0,0,0,0,3.53302430713872,0,0,0,0,2.42917322579887,6.0954853887371
"201003018020",4.91186470663921,0,0,0,0,0,0,0,0,3.17805870539723,1.24889811966341,2.13528976356521,0,3.09717102840087,0,0.483428599600158,2.97801339299875,0.483428599600158,0,0,3.34467960333261,0.807925514460917,0,0,0,0,3.72341640180552,0,0.483428599600158,1.24889811966341,0,1.05252449282453,0,0,0,0,0,0,0.483428599600158,0,0,0,0,0,0
"201003018021",2.65976386355197,1.2077083045361,0,0.577700467255198,0,0,0,0,0,3.34525340679966,4.99194199022146,0,0,0,0,0,0.9415186902571,0,0,5.53562161553457,1.73899431544582,3.02278319513364,0,0,0,0,2.71302777359056,0,0,0,0,0,0,0,0,0,0.577700467255198,0,1.73899431544582,0,0,0,0,0,0
"201003018022",1.31849549856067,1.31849549856067,0,0.862424367653529,0,0,0,0.521438155456571,0,4.30724893257191,5.00287765435734,0,0,0,0,0,0,0,0,5.49988434059099,0,3.27050352391207,0,0,0,0,5.55167252722749,0,0,0,0,0,0,0,0,0,0,0,0.521438155456571,0,0,0,0,0,0
"201003018023",4.34210374463367,0.480462374842885,0,0,0,0,0,0,0,4.50467738191018,1.54776054074638,1.67105077985965,0,0.480462374842885,0,2.49343621342355,2.67897009422055,0.803634159826152,0,0,2.05220392772589,2.83540898980603,0,0,0,0,3.63783108833616,0,0,1.9696570980864,0,0.480462374842885,0,0,0,0,0,0,0.803634159826152,0,0,0,0,0,0
"201003018024",2.70909276513554,0,0,0,0,0.445086936070169,0,0,3.98339123728986,3.15380530452092,0,0.75200635276031,0,3.02635387303685,0,0.445086936070169,2.40615791235137,0,0,0,1.33582423390989,0.445086936070169,0,0,1.33582423390989,0,0.75200635276031,0,1.79933615708925,0.445086936070169,0,1.47333296825153,0,0,0,0,0,0,1.70201835478784,0,0,0,0,0,0
"201003018025",4.01846019348903,0,0,0,0,0,0,0,0.833068560548165,4.40210787041199,0,1.08199162876965,0,0,0,0.500886413781418,2.92073665007635,1.08199162876965,0,0,2.24626696179481,2.95517765476602,0,0,0,0,3.79688788800734,0,0,2.72811645986613,0,0.500886413781418,0,0,0,0,0,0,1.28113756678974,0,0,0,0,0,0
"201003018026",3.25095610807579,1.63624244169098,0,0,0,0,0,0,0,4.26702528367076,4.21748604532713,0,0,0,0,0,1.32368021122874,0,0,5.8171190046552,0.52431769605471,2.9032137167145,0,0,0,0,4.60086829018838,0,0,0.866516985575353,0,0.52431769605471,0,0,0,0,0,0,0.52431769605471,0,0,0,0,0,0
"201003018027",2.38966241481696,0.842130838921741,0,0,0,0,0,0,0,5.35851501280546,0.842130838921741,0,0,0,0,1.29270212907079,0,0.842130838921741,0,5.26739915911699,0.842130838921741,2.55658930922025,0,0,0,0,4.65760451626792,0,0,0,0,0.507211513971474,0,0,0,0,0,0,2.2605647022318,0,0,0,0,0,0
"201003018028",2.17954294179137,0,0,0,0,0,0,0,1.74140579350918,5.44032428117315,0.715708346365276,0,0,4.41983243159525,0,1.28483953292665,1.64529542824025,2.29131169567955,0,0,0,0.943303686928675,0,0,0.420562298987832,0,4.58745491743434,0,0,0.715708346365276,0,1.74140579350918,0,0,0,0,0,0,3.74484831120692,0,0,0,0,0,0.943303686928675
"201003018029",3.44642270039996,0,0,0,0,0.439871304648582,0,0,3.11563700355904,4.31057742144564,0,1.1662801647224,0,3.85884629714165,0,0,2.28646775191443,0,4.87818330057399,0,0,0.744322502898192,0,0,0.977394190748602,0,5.49532534326378,0.744322502898192,0,0.977394190748602,0,1.46210762135492,1.1662801647224,0,2.57681429858015,0,0,5.1296753241207,2.16734981212978,0,0,4.81750872440576,0,0,0
"201003018030",1.6543456048898,0,0,0,0,0,0,0,1.39157619843137,3.40130934655795,0,0,0,1.39157619843137,0,0,2.7791866713299,0,0,0,1.53156715427373,0,0,0,0,0,1.53156715427373,0,0,1.0341484121874,0,0,0,0,0,0,0,0.472648035122972,1.39157619843137,0,0,0,0,0,0
"201003018032",3.07082452914385,0,0,0,0,0,0,0,2.221794555901,4.02922639937874,0,1.83844786766654,0,2.63355811903664,0,0.462109551523014,2.8249628339534,0,0.462109551523014,0,1.74035276194126,0,0,0,0.462109551523014,0,4.44266237758689,0,0.776954360990782,1.92777410630562,0,1.20886386105262,0,0,3.52328152706781,0,0,5.90525873725197,1.83844786766654,0,0,1.50951043049432,0,0,0
"201003018033",2.73046985815522,0,0,0,0,0,0,0,0,3.28885579159192,4.98737993145629,0,0,0,0,0.540581289968748,0.889539815210461,0,0,6.41185101425793,0.540581289968748,3.62613231779271,0,0,0,0,3.64503836990663,0,0,0.889539815210461,0,0,0,0,0,0,0,0,3.17572398467584,0,0,0,0,0,0
"201003018034",3.21444031264434,0.468273348067884,0,0,0,0,0,0,3.44868292170267,3.92336676773994,0,0.785939596940887,0,0,0,0.785939596940887,2.29842737741036,0,0,0,0,2.64894731666227,0,0,0,0,4.57013797135324,0,0,1.85240063906381,0,0.785939596940887,0,0,0,0,0,0,2.73004745452166,0,0,0,0,0,0
"201003018035",2.83078621325589,0,0,0,0,0,0,0,0.974902670646201,4.41878224820261,0.438450435936871,0.974902670646201,0,0.438450435936871,0,0,2.09850122283646,0,0,0,0.438450435936871,0.974902670646201,0,0,0,0,4.79551007320566,0,0,0.974902670646201,0,1.16352956604692,0,0,0,0,0,0,1.87226831806061,0,0,0,0,0,0
"201003018036",2.47748866320724,0,0,0,0,0,0,0,0,4.54639349194978,4.08388214237363,0,0,1.31582585937147,0,0.435389976197682,0,1.86495676237021,0,0,0.435389976197682,2.1561617498509,0,0,0,0,3.76139909579059,0,0,0.435389976197682,0,0.435389976197682,0,0,0,0,0,0,2.1561617498509,0,0,0,0,0,0
"201003018038",2.61114763866168,0,0,0,0,0,0,0,1.78106479953928,4.42864812272003,0,0.437263320436968,0,3.3472053006361,0,0,2.02571966730882,0,1.68412045685287,0,1.45646913895981,1.31970542669832,0,0,0.740473192937316,0,4.33974523776929,0,0,0.972818992591167,0,0.437263320436968,0,0,1.8694359419329,0,0,1.68412045685287,1.45646913895981,0,0,0,0,0,0
"201003018039",2.10457629188138,0,0,0,0,0,0,0,0,4.09150077295884,0,0,0,3.41492957910737,0,0.470192482766787,2.36131003925786,0,0.470192482766787,0,1.52645039213866,0,0,0,0,0,4.11136914177925,0,0,0.470192482766787,0,0,0,0,0.470192482766787,0,0,0.470192482766787,1.52645039213866,0,0,1.52645039213866,0,0,0
"201003018041",0,0,0,0,0,0,0,1.99020101302348,0,1.99020101302348,4.20435826200984,0,0,0,0,0,0,0,0,6.95819018804238,1.65083630754627,2.50391076339348,0,0,0,0,3.62429420666743,0,0,0,0,0,0,0,0,0,0.877041983197578,0,1.88935718922566,0,0,0,0,0,0
"201003018042",0,0.876118856107983,0,0,0,0,0,1.33582219914504,0,2.84012756864912,4.13786171930941,0,0,0,0,0,0,0,0,5.37267688416684,0,1.98883601784466,0,0,0,0,3.52449639465121,0,0,0,0,0,0,0,0,0,0,0,0.876118856107983,0,0,0,0,0,0
"201003018052",1.32062275574476,0,0,0,0,0.522618811031943,0,0.522618811031943,0,0.864103004016221,4.19285630603587,0,0,0,0,0.522618811031943,0,0,0,6.82527258009718,0,3.56450364255157,0,0,0,0,3.04007024227188,0,0,0,0,0,0,0,0,0,0,0,0.522618811031943,0,0,0,0,0,0
"201003018053",1.56573311373353,0.489211969094111,0,0,0,1.89900925397096,0,0,0,3.78214363204291,1.06232556129454,0,0,3.16619608757085,0,1.89900925397096,1.89900925397096,0,0,0.816276265945168,1.25963122623073,0.816276265945168,0.816276265945168,0,0,0,4.46383857516459,2.78159367223403,0,0.489211969094111,0,0,1.25963122623073,0,0,0,0,0,1.25963122623073,0,0,0,0,0.489211969094111,2.78159367223403
"201003018055",0,1.53759864331532,0,0,0,0,0,0.900714426954753,0,2.83761367212704,4.67915782056677,0,0,0,0,0.548514668099587,0.548514668099587,0,0,6.79066788821224,0,2.20138095005162,0,0,0,0,4.08521026846874,0,0,0,0,0,0,0,0,0,0,0,0.548514668099587,0,0,0.548514668099587,0,0,0
"201003018056",0.66821449362651,1.34865827371263,0,0,0,0,0,0,0,2.72531804732265,5.28728414403342,0,0,0,0,1.06522862402303,0,0,0,6.18008046787663,0,2.66099463970346,0,0,0,0,4.33217098169443,0,0,1.06522862402303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
