"trawl_id","date_yyyymmdd","year","project","depth_m","latitude","longitude","temperature_at_gear_c_der","PDO","NPGO"
198306040125,19830811,1983,"Groundfish Triennial Shelf Survey",84,44.0225,-124.27111111,NA,1.85,-0.010007802
198306040126,19830812,1983,"Groundfish Triennial Shelf Survey",71,44.1225,-124.25916667,NA,1.85,-0.010007802
198306040127,19830812,1983,"Groundfish Triennial Shelf Survey",95,44.14166667,-124.38666667,NA,1.85,-0.010007802
198306040128,19830812,1983,"Groundfish Triennial Shelf Survey",110,44.14583333,-124.47833333,NA,1.85,-0.010007802
198306040129,19830812,1983,"Groundfish Triennial Shelf Survey",121,44.15611111,-124.67333333,NA,1.85,-0.010007802
198306040130,19830812,1983,"Groundfish Triennial Shelf Survey",106,44.16222222,-124.73555556,NA,1.85,-0.010007802
198306040132,19830813,1983,"Groundfish Triennial Shelf Survey",91,44.24111111,-124.40277778,NA,1.85,-0.010007802
198306040133,19830813,1983,"Groundfish Triennial Shelf Survey",82,44.23527778,-124.355,NA,1.85,-0.010007802
198306040134,19830813,1983,"Groundfish Triennial Shelf Survey",95,44.24666667,-124.53722222,NA,1.85,-0.010007802
198306040138,19830815,1983,"Groundfish Triennial Shelf Survey",68,44.36722222,-124.24222222,NA,1.85,-0.010007802
198306040139,19830815,1983,"Groundfish Triennial Shelf Survey",84,44.37277778,-124.44333333,NA,1.85,-0.010007802
198306040140,19830815,1983,"Groundfish Triennial Shelf Survey",86,44.40388889,-124.50388889,NA,1.85,-0.010007802
198306040141,19830815,1983,"Groundfish Triennial Shelf Survey",75,44.57,-124.26861111,NA,1.85,-0.010007802
198306040142,19830815,1983,"Groundfish Triennial Shelf Survey",55,44.56583333,-124.19861111,NA,1.85,-0.010007802
198306040143,19830816,1983,"Groundfish Triennial Shelf Survey",91,44.57694444,-124.48416667,NA,1.85,-0.010007802
198306040144,19830816,1983,"Groundfish Triennial Shelf Survey",152,44.58138889,-124.57166667,NA,1.85,-0.010007802
198306040148,19830817,1983,"Groundfish Triennial Shelf Survey",134,44.40111111,-124.70527778,NA,1.85,-0.010007802
198306040149,19830817,1983,"Groundfish Triennial Shelf Survey",119,44.39833333,-124.64055556,NA,1.85,-0.010007802
198306040151,19830817,1983,"Groundfish Triennial Shelf Survey",172,44.78833333,-124.5075,NA,1.85,-0.010007802
198306040152,19830817,1983,"Groundfish Triennial Shelf Survey",132,44.78416667,-124.39944444,NA,1.85,-0.010007802
198306040153,19830818,1983,"Groundfish Triennial Shelf Survey",115,44.76611111,-124.33527778,NA,1.85,-0.010007802
198306040154,19830818,1983,"Groundfish Triennial Shelf Survey",99,44.77444444,-124.27777778,NA,1.85,-0.010007802
198306040158,19830819,1983,"Groundfish Triennial Shelf Survey",79,44.67277778,-124.31861111,NA,1.85,-0.010007802
198306040159,19830819,1983,"Groundfish Triennial Shelf Survey",101,44.67694444,-124.39416667,NA,1.85,-0.010007802
198306040160,19830819,1983,"Groundfish Triennial Shelf Survey",108,44.66166667,-124.45861111,NA,1.85,-0.010007802
198306040161,19830819,1983,"Groundfish Triennial Shelf Survey",163,44.6475,-124.56166667,NA,1.85,-0.010007802
198306040162,19830820,1983,"Groundfish Triennial Shelf Survey",88,44.95055556,-124.15138889,NA,1.85,-0.010007802
198306040163,19830820,1983,"Groundfish Triennial Shelf Survey",132,44.97027778,-124.22777778,NA,1.85,-0.010007802
198306040164,19830820,1983,"Groundfish Triennial Shelf Survey",161,44.98472222,-124.2975,NA,1.85,-0.010007802
198306040167,19830821,1983,"Groundfish Triennial Shelf Survey",73,45.25944444,-124.06777778,NA,1.85,-0.010007802
198306040168,19830821,1983,"Groundfish Triennial Shelf Survey",110,45.27333333,-124.135,NA,1.85,-0.010007802
198306040169,19830821,1983,"Groundfish Triennial Shelf Survey",176,45.26083333,-124.25166667,NA,1.85,-0.010007802
198306040172,19830821,1983,"Groundfish Triennial Shelf Survey",163,45.67555556,-124.39611111,NA,1.85,-0.010007802
198306040173,19830821,1983,"Groundfish Triennial Shelf Survey",132,45.65916667,-124.22111111,NA,1.85,-0.010007802
198306040174,19830822,1983,"Groundfish Triennial Shelf Survey",70,45.66944444,-124.05361111,NA,1.85,-0.010007802
198306040177,19830822,1983,"Groundfish Triennial Shelf Survey",192,46.02361111,-124.66638889,NA,1.85,-0.010007802
198306040178,19830823,1983,"Groundfish Triennial Shelf Survey",150,46.03472222,-124.545,NA,1.85,-0.010007802
198306040179,19830823,1983,"Groundfish Triennial Shelf Survey",124,46.04916667,-124.34583333,NA,1.85,-0.010007802
198306040180,19830823,1983,"Groundfish Triennial Shelf Survey",95,46.05361111,-124.25194444,NA,1.85,-0.010007802
198306040181,19830823,1983,"Groundfish Triennial Shelf Survey",86,46.04722222,-124.17,NA,1.85,-0.010007802
198306040182,19830823,1983,"Groundfish Triennial Shelf Survey",77,46.06,-124.12333333,NA,1.85,-0.010007802
198306040183,19830823,1983,"Groundfish Triennial Shelf Survey",101,46.24472222,-124.30638889,NA,1.85,-0.010007802
198306040184,19830824,1983,"Groundfish Triennial Shelf Survey",192,46.29916667,-124.60388889,NA,1.85,-0.010007802
198306040185,19830824,1983,"Groundfish Triennial Shelf Survey",135,46.325,-124.4525,NA,1.85,-0.010007802
198306040186,19830824,1983,"Groundfish Triennial Shelf Survey",112,46.32861111,-124.40638889,NA,1.85,-0.010007802
198306040187,19830824,1983,"Groundfish Triennial Shelf Survey",84,46.34805556,-124.31472222,NA,1.85,-0.010007802
198306040188,19830824,1983,"Groundfish Triennial Shelf Survey",60,46.34527778,-124.24555556,NA,1.85,-0.010007802
198306040189,19830824,1983,"Groundfish Triennial Shelf Survey",66,46.44194444,-124.28416667,NA,1.85,-0.010007802
198306040190,19830824,1983,"Groundfish Triennial Shelf Survey",79,46.43555556,-124.33194444,NA,1.85,-0.010007802
198306040191,19830825,1983,"Groundfish Triennial Shelf Survey",128,46.43055556,-124.47138889,NA,1.85,-0.010007802
198306040192,19830825,1983,"Groundfish Triennial Shelf Survey",192,46.41,-124.55305556,NA,1.85,-0.010007802
198306040193,19830825,1983,"Groundfish Triennial Shelf Survey",106,46.48277778,-124.41527778,NA,1.85,-0.010007802
198306040194,19830825,1983,"Groundfish Triennial Shelf Survey",80,46.52805556,-124.36944444,NA,1.85,-0.010007802
198306040195,19830825,1983,"Groundfish Triennial Shelf Survey",64,46.63055556,-124.28277778,NA,1.85,-0.010007802
198306040196,19830825,1983,"Groundfish Triennial Shelf Survey",91,46.62361111,-124.43305556,NA,1.85,-0.010007802
198306040197,19830826,1983,"Groundfish Triennial Shelf Survey",139,46.62972222,-124.54611111,9.2,1.85,-0.010007802
198306040198,19830826,1983,"Groundfish Triennial Shelf Survey",154,46.62361111,-124.60833333,NA,1.85,-0.010007802
198306040199,19830826,1983,"Groundfish Triennial Shelf Survey",196,46.61583333,-124.63138889,6.9,1.85,-0.010007802
198306040201,19830826,1983,"Groundfish Triennial Shelf Survey",139,46.71361111,-124.64916667,NA,1.85,-0.010007802
198306040202,19830826,1983,"Groundfish Triennial Shelf Survey",132,46.71972222,-124.57694444,NA,1.85,-0.010007802
198306040203,19830826,1983,"Groundfish Triennial Shelf Survey",101,46.7225,-124.51166667,NA,1.85,-0.010007802
198306040204,19830826,1983,"Groundfish Triennial Shelf Survey",59,46.72222222,-124.30555556,NA,1.85,-0.010007802
198306040205,19830827,1983,"Groundfish Triennial Shelf Survey",192,46.79388889,-124.81972222,NA,1.85,-0.010007802
198306040207,19830827,1983,"Groundfish Triennial Shelf Survey",141,46.81694444,-124.7125,NA,1.85,-0.010007802
198306040208,19830827,1983,"Groundfish Triennial Shelf Survey",124,46.815,-124.63861111,NA,1.85,-0.010007802
198306040209,19830827,1983,"Groundfish Triennial Shelf Survey",95,46.82333333,-124.50611111,NA,1.85,-0.010007802
198306040210,19830827,1983,"Groundfish Triennial Shelf Survey",77,46.83472222,-124.41583333,NA,1.85,-0.010007802
198306040211,19830829,1983,"Groundfish Triennial Shelf Survey",64,46.91833333,-124.41222222,NA,1.85,-0.010007802
198306040212,19830829,1983,"Groundfish Triennial Shelf Survey",91,46.91111111,-124.56055556,NA,1.85,-0.010007802
198306040213,19830829,1983,"Groundfish Triennial Shelf Survey",124,46.89527778,-124.68083333,NA,1.85,-0.010007802
198306040214,19830829,1983,"Groundfish Triennial Shelf Survey",141,46.89694444,-124.76388889,NA,1.85,-0.010007802
198306040217,19830830,1983,"Groundfish Triennial Shelf Survey",168,46.96583333,-124.88194444,NA,1.85,-0.010007802
198306040218,19830830,1983,"Groundfish Triennial Shelf Survey",143,46.98638889,-124.785,NA,1.85,-0.010007802
198306040219,19830830,1983,"Groundfish Triennial Shelf Survey",108,46.99083333,-124.65,NA,1.85,-0.010007802
198306040220,19830830,1983,"Groundfish Triennial Shelf Survey",71,47.01583333,-124.50027778,NA,1.85,-0.010007802
198306040221,19830830,1983,"Groundfish Triennial Shelf Survey",60,47.02916667,-124.44138889,NA,1.85,-0.010007802
198306040222,19830830,1983,"Groundfish Triennial Shelf Survey",68,47.10666667,-124.50694444,NA,1.85,-0.010007802
198306040223,19830830,1983,"Groundfish Triennial Shelf Survey",79,47.09361111,-124.57055556,NA,1.85,-0.010007802
198306040224,19830831,1983,"Groundfish Triennial Shelf Survey",112,47.07194444,-124.72361111,NA,1.85,-0.010007802
198306040225,19830831,1983,"Groundfish Triennial Shelf Survey",134,47.06527778,-124.79805556,NA,1.85,-0.010007802
198306040226,19830831,1983,"Groundfish Triennial Shelf Survey",183,47.05972222,-124.93722222,NA,1.85,-0.010007802
198306040228,19830831,1983,"Groundfish Triennial Shelf Survey",165,47.00083333,-124.91333333,NA,1.85,-0.010007802
198306040229,19830901,1983,"Groundfish Triennial Shelf Survey",150,47.00083333,-124.80722222,NA,0.91,-0.40973575
198306040230,19830901,1983,"Groundfish Triennial Shelf Survey",124,47.03083333,-124.73611111,NA,0.91,-0.40973575
198306040231,19830901,1983,"Groundfish Triennial Shelf Survey",95,47.03916667,-124.64083333,NA,0.91,-0.40973575
198306040232,19830901,1983,"Groundfish Triennial Shelf Survey",82,47.05277778,-124.57555556,NA,0.91,-0.40973575
198306040233,19830907,1983,"Groundfish Triennial Shelf Survey",80,46.96777778,-124.50583333,NA,0.91,-0.40973575
198306040234,19830907,1983,"Groundfish Triennial Shelf Survey",84,46.95055556,-124.51111111,NA,0.91,-0.40973575
198306040235,19830907,1983,"Groundfish Triennial Shelf Survey",91,46.95638889,-124.59138889,NA,0.91,-0.40973575
198306040236,19830907,1983,"Groundfish Triennial Shelf Survey",113,46.93472222,-124.66555556,NA,0.91,-0.40973575
198306040238,19830908,1983,"Groundfish Triennial Shelf Survey",59,47.19972222,-124.4925,NA,0.91,-0.40973575
198306040239,19830908,1983,"Groundfish Triennial Shelf Survey",80,47.19222222,-124.59611111,NA,0.91,-0.40973575
198306040240,19830908,1983,"Groundfish Triennial Shelf Survey",101,47.18194444,-124.66166667,NA,0.91,-0.40973575
198306040241,19830909,1983,"Groundfish Triennial Shelf Survey",113,47.16944444,-124.73388889,NA,0.91,-0.40973575
198306040243,19830909,1983,"Groundfish Triennial Shelf Survey",104,47.27638889,-124.675,NA,0.91,-0.40973575
198306040244,19830909,1983,"Groundfish Triennial Shelf Survey",80,47.31333333,-124.5875,NA,0.91,-0.40973575
198306040245,19830910,1983,"Groundfish Triennial Shelf Survey",104,47.55277778,-124.78055556,NA,0.91,-0.40973575
198306040246,19830910,1983,"Groundfish Triennial Shelf Survey",155,47.54583333,-124.89916667,NA,0.91,-0.40973575
198306040247,19830910,1983,"Groundfish Triennial Shelf Survey",181,47.52694444,-124.94388889,NA,0.91,-0.40973575
198306040250,19830910,1983,"Groundfish Triennial Shelf Survey",150,47.90861111,-125.10388889,NA,0.91,-0.40973575
198306040251,19830911,1983,"Groundfish Triennial Shelf Survey",95,47.93861111,-124.93138889,NA,0.91,-0.40973575
198306040252,19830911,1983,"Groundfish Triennial Shelf Survey",68,47.9825,-124.87,NA,0.91,-0.40973575
198306040305,19830925,1983,"Groundfish Triennial Shelf Survey",177,47.96694444,-125.5075,NA,0.91,-0.40973575
198606019083,19860729,1986,"Groundfish Triennial Shelf Survey",152,41.07166667,-124.34694444,NA,1.38,-0.94142243
198606019084,19860730,1986,"Groundfish Triennial Shelf Survey",70,41.2075,-124.23166667,8.9,1.38,-0.94142243
198606019085,19860730,1986,"Groundfish Triennial Shelf Survey",115,41.23611111,-124.32472222,NA,1.38,-0.94142243
198606019086,19860730,1986,"Groundfish Triennial Shelf Survey",108,41.33444444,-124.35138889,NA,1.38,-0.94142243
198606019087,19860730,1986,"Groundfish Triennial Shelf Survey",62,41.38638889,-124.20222222,NA,1.38,-0.94142243
198606019088,19860730,1986,"Groundfish Triennial Shelf Survey",115,41.40916667,-124.41333333,NA,1.38,-0.94142243
198606019089,19860731,1986,"Groundfish Triennial Shelf Survey",123,41.63138889,-124.42055556,NA,1.38,-0.94142243
198606019090,19860731,1986,"Groundfish Triennial Shelf Survey",124,41.55472222,-124.43833333,NA,1.38,-0.94142243
198606019091,19860731,1986,"Groundfish Triennial Shelf Survey",84,41.5525,-124.3425,NA,1.38,-0.94142243
198606019092,19860731,1986,"Groundfish Triennial Shelf Survey",84,41.46222222,-124.3325,NA,1.38,-0.94142243
198606019093,19860802,1986,"Groundfish Triennial Shelf Survey",64,41.69333333,-124.29972222,8.2,0.22,-1.0182601
198606019094,19860802,1986,"Groundfish Triennial Shelf Survey",101,41.78472222,-124.39833333,NA,0.22,-1.0182601
198606019095,19860802,1986,"Groundfish Triennial Shelf Survey",95,41.93611111,-124.45666667,8.1,0.22,-1.0182601
198606019096,19860802,1986,"Groundfish Triennial Shelf Survey",77,41.94833333,-124.40555556,NA,0.22,-1.0182601
198606019097,19860802,1986,"Groundfish Triennial Shelf Survey",106,42.035,-124.47138889,NA,0.22,-1.0182601
198606019098,19860802,1986,"Groundfish Triennial Shelf Survey",168,42.07805556,-124.58083333,7.7,0.22,-1.0182601
198606019100,19860805,1986,"Groundfish Triennial Shelf Survey",152,42.91416667,-124.74583333,NA,0.22,-1.0182601
198606019101,19860805,1986,"Groundfish Triennial Shelf Survey",90,42.99472222,-124.57944444,7.3,0.22,-1.0182601
198606019102,19860805,1986,"Groundfish Triennial Shelf Survey",134,43.00555556,-124.65888889,NA,0.22,-1.0182601
198606019103,19860805,1986,"Groundfish Triennial Shelf Survey",113,43.04583333,-124.59138889,NA,0.22,-1.0182601
198606019104,19860805,1986,"Groundfish Triennial Shelf Survey",168,43.07416667,-124.69638889,NA,0.22,-1.0182601
198606019105,19860807,1986,"Groundfish Triennial Shelf Survey",117,42.99722222,-124.83361111,NA,0.22,-1.0182601
198606019107,19860807,1986,"Groundfish Triennial Shelf Survey",155,43.1475,-124.65416667,NA,0.22,-1.0182601
198606019108,19860807,1986,"Groundfish Triennial Shelf Survey",97,43.26,-124.57027778,NA,0.22,-1.0182601
198606019109,19860808,1986,"Groundfish Triennial Shelf Survey",70,43.50638889,-124.30472222,NA,0.22,-1.0182601
198606019110,19860808,1986,"Groundfish Triennial Shelf Survey",101,43.48833333,-124.37638889,NA,0.22,-1.0182601
198606019111,19860808,1986,"Groundfish Triennial Shelf Survey",179,43.54361111,-124.54333333,NA,0.22,-1.0182601
198606019112,19860808,1986,"Groundfish Triennial Shelf Survey",177,43.61083333,-124.53138889,NA,0.22,-1.0182601
198606019113,19860808,1986,"Groundfish Triennial Shelf Survey",135,43.66916667,-124.46833333,7,0.22,-1.0182601
198606019114,19860808,1986,"Groundfish Triennial Shelf Survey",176,43.80333333,-124.53861111,NA,0.22,-1.0182601
198606019115,19860808,1986,"Groundfish Triennial Shelf Survey",135,43.87111111,-124.48833333,NA,0.22,-1.0182601
198606019116,19860809,1986,"Groundfish Triennial Shelf Survey",77,43.86527778,-124.24027778,7.2,0.22,-1.0182601
198606019117,19860809,1986,"Groundfish Triennial Shelf Survey",102,43.83222222,-124.2875,NA,0.22,-1.0182601
198606019118,19860809,1986,"Groundfish Triennial Shelf Survey",117,43.74555556,-124.40805556,NA,0.22,-1.0182601
198606019119,19860809,1986,"Groundfish Triennial Shelf Survey",117,43.91,-124.43333333,NA,0.22,-1.0182601
198606019121,19860809,1986,"Groundfish Triennial Shelf Survey",150,43.9375,-124.84333333,NA,0.22,-1.0182601
198606019122,19860810,1986,"Groundfish Triennial Shelf Survey",112,43.97333333,-124.84861111,NA,0.22,-1.0182601
198606019123,19860810,1986,"Groundfish Triennial Shelf Survey",130,44,-124.76916667,NA,0.22,-1.0182601
198606019124,19860810,1986,"Groundfish Triennial Shelf Survey",121,44.02972222,-124.76527778,7.1,0.22,-1.0182601
198606019125,19860810,1986,"Groundfish Triennial Shelf Survey",130,44.04083333,-124.67694444,NA,0.22,-1.0182601
198606019126,19860810,1986,"Groundfish Triennial Shelf Survey",121,44.10833333,-124.56083333,NA,0.22,-1.0182601
198606019127,19860810,1986,"Groundfish Triennial Shelf Survey",110,44.16472222,-124.47,NA,0.22,-1.0182601
198606019128,19860810,1986,"Groundfish Triennial Shelf Survey",88,44.20805556,-124.34583333,NA,0.22,-1.0182601
198606019129,19860810,1986,"Groundfish Triennial Shelf Survey",99,44.24138889,-124.43083333,NA,0.22,-1.0182601
198606019130,19860810,1986,"Groundfish Triennial Shelf Survey",79,44.31055556,-124.32833333,NA,0.22,-1.0182601
198606019131,19860811,1986,"Groundfish Triennial Shelf Survey",77,44.34861111,-124.33361111,NA,0.22,-1.0182601
198606019132,19860811,1986,"Groundfish Triennial Shelf Survey",101,44.33277778,-124.51027778,NA,0.22,-1.0182601
198606019133,19860811,1986,"Groundfish Triennial Shelf Survey",148,44.33944444,-124.77166667,NA,0.22,-1.0182601
198606019135,19860811,1986,"Groundfish Triennial Shelf Survey",117,44.42527778,-124.60833333,NA,0.22,-1.0182601
198606019136,19860812,1986,"Groundfish Triennial Shelf Survey",80,44.47861111,-124.29555556,NA,0.22,-1.0182601
198606019137,19860812,1986,"Groundfish Triennial Shelf Survey",75,44.4375,-124.38444444,7.5,0.22,-1.0182601
198606019138,19860812,1986,"Groundfish Triennial Shelf Survey",113,44.48055556,-124.54833333,NA,0.22,-1.0182601
198606019141,19860812,1986,"Groundfish Triennial Shelf Survey",176,44.55,-124.60055556,NA,0.22,-1.0182601
198606019142,19860813,1986,"Groundfish Triennial Shelf Survey",77,44.64444444,-124.26388889,NA,0.22,-1.0182601
198606019143,19860813,1986,"Groundfish Triennial Shelf Survey",86,44.68861111,-124.32861111,NA,0.22,-1.0182601
198606019144,19860813,1986,"Groundfish Triennial Shelf Survey",73,44.74138889,-124.20861111,NA,0.22,-1.0182601
198606019145,19860813,1986,"Groundfish Triennial Shelf Survey",101,44.77583333,-124.25944444,NA,0.22,-1.0182601
198606019147,19860813,1986,"Groundfish Triennial Shelf Survey",172,44.84083333,-124.45666667,NA,0.22,-1.0182601
198606019148,19860813,1986,"Groundfish Triennial Shelf Survey",181,44.92027778,-124.38833333,NA,0.22,-1.0182601
198606019150,19860814,1986,"Groundfish Triennial Shelf Survey",150,44.94111111,-124.27305556,NA,0.22,-1.0182601
198606019151,19860814,1986,"Groundfish Triennial Shelf Survey",113,45.01166667,-124.17305556,NA,0.22,-1.0182601
198606019152,19860814,1986,"Groundfish Triennial Shelf Survey",177,45.09472222,-124.27527778,NA,0.22,-1.0182601
198606019153,19860814,1986,"Groundfish Triennial Shelf Survey",170,45.17361111,-124.24138889,NA,0.22,-1.0182601
198606019154,19860814,1986,"Groundfish Triennial Shelf Survey",80,45.275,-124.08583333,NA,0.22,-1.0182601
198606019155,19860815,1986,"Groundfish Triennial Shelf Survey",166,45.47166667,-124.26777778,NA,0.22,-1.0182601
198606019160,19860815,1986,"Groundfish Triennial Shelf Survey",154,45.755,-124.405,NA,0.22,-1.0182601
198606019161,19860816,1986,"Groundfish Triennial Shelf Survey",143,45.71861111,-124.28472222,NA,0.22,-1.0182601
198606019162,19860816,1986,"Groundfish Triennial Shelf Survey",126,45.78305556,-124.24083333,NA,0.22,-1.0182601
198606019163,19860816,1986,"Groundfish Triennial Shelf Survey",90,45.88833333,-124.13583333,NA,0.22,-1.0182601
198606019164,19860816,1986,"Groundfish Triennial Shelf Survey",146,45.92666667,-124.35694444,NA,0.22,-1.0182601
198606019165,19860816,1986,"Groundfish Triennial Shelf Survey",199,45.93277778,-124.64722222,NA,0.22,-1.0182601
198606019167,19860817,1986,"Groundfish Triennial Shelf Survey",144,46.025,-124.45805556,NA,0.22,-1.0182601
198606019168,19860817,1986,"Groundfish Triennial Shelf Survey",135,46.06027778,-124.43777778,NA,0.22,-1.0182601
198606019169,19860817,1986,"Groundfish Triennial Shelf Survey",124,46.08777778,-124.3825,NA,0.22,-1.0182601
198606019170,19860817,1986,"Groundfish Triennial Shelf Survey",137,46.16944444,-124.4625,NA,0.22,-1.0182601
198606019171,19860817,1986,"Groundfish Triennial Shelf Survey",112,46.17777778,-124.32333333,NA,0.22,-1.0182601
198606019172,19860817,1986,"Groundfish Triennial Shelf Survey",84,46.17833333,-124.23972222,NA,0.22,-1.0182601
198606019173,19860818,1986,"Groundfish Triennial Shelf Survey",95,46.26111111,-124.29361111,6.7,0.22,-1.0182601
198606019174,19860818,1986,"Groundfish Triennial Shelf Survey",55,46.34416667,-124.23666667,NA,0.22,-1.0182601
198606019175,19860818,1986,"Groundfish Triennial Shelf Survey",128,46.35277778,-124.45111111,6.5,0.22,-1.0182601
198606019176,19860818,1986,"Groundfish Triennial Shelf Survey",141,46.35861111,-124.53888889,6.4,0.22,-1.0182601
198606019178,19860819,1986,"Groundfish Triennial Shelf Survey",121,46.41472222,-124.45888889,6.5,0.22,-1.0182601
198606019179,19860819,1986,"Groundfish Triennial Shelf Survey",73,46.4825,-124.33555556,6.8,0.22,-1.0182601
198606019180,19860819,1986,"Groundfish Triennial Shelf Survey",113,46.48805556,-124.45472222,6.5,0.22,-1.0182601
198606019181,19860819,1986,"Groundfish Triennial Shelf Survey",90,46.58083333,-124.39833333,6.7,0.22,-1.0182601
198606019182,19860819,1986,"Groundfish Triennial Shelf Survey",121,46.58611111,-124.46027778,NA,0.22,-1.0182601
198606019183,19860819,1986,"Groundfish Triennial Shelf Survey",115,46.64388889,-124.49555556,6.7,0.22,-1.0182601
198606019184,19860819,1986,"Groundfish Triennial Shelf Survey",150,46.71388889,-124.67222222,6.8,0.22,-1.0182601
198606019185,19860819,1986,"Groundfish Triennial Shelf Survey",166,46.72527778,-124.74388889,6.7,0.22,-1.0182601
198606019186,19860821,1986,"Groundfish Triennial Shelf Survey",64,46.84916667,-124.37722222,7.1,0.22,-1.0182601
198606019187,19860821,1986,"Groundfish Triennial Shelf Survey",101,46.83944444,-124.55222222,6.7,0.22,-1.0182601
198606019188,19860821,1986,"Groundfish Triennial Shelf Survey",110,46.85222222,-124.60111111,6.7,0.22,-1.0182601
198606019189,19860821,1986,"Groundfish Triennial Shelf Survey",139,46.78333333,-124.66388889,6.6,0.22,-1.0182601
198606019190,19860821,1986,"Groundfish Triennial Shelf Survey",166,46.78472222,-124.78805556,6.7,0.22,-1.0182601
198606019191,19860821,1986,"Groundfish Triennial Shelf Survey",130,46.90138889,-124.69333333,6.7,0.22,-1.0182601
198606019192,19860821,1986,"Groundfish Triennial Shelf Survey",75,46.92416667,-124.4575,7,0.22,-1.0182601
198606019193,19860822,1986,"Groundfish Triennial Shelf Survey",108,46.95388889,-124.64583333,7.1,0.22,-1.0182601
198606019196,19860822,1986,"Groundfish Triennial Shelf Survey",163,47.03527778,-124.85916667,6.8,0.22,-1.0182601
198606019197,19860822,1986,"Groundfish Triennial Shelf Survey",88,47.03944444,-124.59305556,7.3,0.22,-1.0182601
198606019198,19860822,1986,"Groundfish Triennial Shelf Survey",75,47.04416667,-124.53722222,7.1,0.22,-1.0182601
198606019199,19860823,1986,"Groundfish Triennial Shelf Survey",64,47.04444444,-124.46805556,7.2,0.22,-1.0182601
198606019201,19860823,1986,"Groundfish Triennial Shelf Survey",77,47.10833333,-124.58777778,6.9,0.22,-1.0182601
198606019202,19860823,1986,"Groundfish Triennial Shelf Survey",88,47.10333333,-124.62444444,7.1,0.22,-1.0182601
198606019203,19860823,1986,"Groundfish Triennial Shelf Survey",150,47.11833333,-124.88916667,6.7,0.22,-1.0182601
198606019205,19860823,1986,"Groundfish Triennial Shelf Survey",148,47.16777778,-124.83305556,6.8,0.22,-1.0182601
198606019206,19860823,1986,"Groundfish Triennial Shelf Survey",75,47.17166667,-124.55777778,6.9,0.22,-1.0182601
198606019207,19860824,1986,"Groundfish Triennial Shelf Survey",68,47.17472222,-124.5275,7.2,0.22,-1.0182601
198606019208,19860824,1986,"Groundfish Triennial Shelf Survey",77,47.08138889,-124.56944444,NA,0.22,-1.0182601
198606019209,19860824,1986,"Groundfish Triennial Shelf Survey",84,47.07722222,-124.5975,7,0.22,-1.0182601
198606019210,19860824,1986,"Groundfish Triennial Shelf Survey",165,47.08944444,-124.92166667,6.8,0.22,-1.0182601
198606019211,19860824,1986,"Groundfish Triennial Shelf Survey",113,47.15888889,-124.71611111,7.2,0.22,-1.0182601
198606019212,19860824,1986,"Groundfish Triennial Shelf Survey",77,47.15111111,-124.56611111,7,0.22,-1.0182601
198606019213,19860824,1986,"Groundfish Triennial Shelf Survey",68,47.145,-124.50972222,7.1,0.22,-1.0182601
198606019214,19860824,1986,"Groundfish Triennial Shelf Survey",60,47.14611111,-124.46833333,7.1,0.22,-1.0182601
198606019216,19860825,1986,"Groundfish Triennial Shelf Survey",59,47.2125,-124.49027778,7.2,0.22,-1.0182601
198606019217,19860825,1986,"Groundfish Triennial Shelf Survey",66,47.21333333,-124.51805556,7.2,0.22,-1.0182601
198606019218,19860825,1986,"Groundfish Triennial Shelf Survey",68,47.20861111,-124.53777778,6.4,0.22,-1.0182601
198606019219,19860825,1986,"Groundfish Triennial Shelf Survey",176,47.21416667,-124.88333333,6.9,0.22,-1.0182601
198606019220,19860825,1986,"Groundfish Triennial Shelf Survey",141,47.2825,-124.74583333,6.9,0.22,-1.0182601
198606019221,19860825,1986,"Groundfish Triennial Shelf Survey",80,47.24277778,-124.59027778,NA,0.22,-1.0182601
198606019222,19860825,1986,"Groundfish Triennial Shelf Survey",60,47.24722222,-124.50611111,7.1,0.22,-1.0182601
198606019223,19860826,1986,"Groundfish Triennial Shelf Survey",59,47.28166667,-124.51361111,7.2,0.22,-1.0182601
198606019224,19860826,1986,"Groundfish Triennial Shelf Survey",70,47.27916667,-124.54777778,7.1,0.22,-1.0182601
198606019225,19860826,1986,"Groundfish Triennial Shelf Survey",75,47.27916667,-124.57444444,7.1,0.22,-1.0182601
198606019226,19860826,1986,"Groundfish Triennial Shelf Survey",66,47.3125,-124.55638889,6.8,0.22,-1.0182601
198606019227,19860826,1986,"Groundfish Triennial Shelf Survey",77,47.34388889,-124.59888889,NA,0.22,-1.0182601
198606019228,19860826,1986,"Groundfish Triennial Shelf Survey",88,47.33583333,-124.62888889,7.2,0.22,-1.0182601
198606019229,19860826,1986,"Groundfish Triennial Shelf Survey",117,47.33777778,-124.70583333,7.1,0.22,-1.0182601
198606019230,19860826,1986,"Groundfish Triennial Shelf Survey",75,47.38305556,-124.59444444,6.9,0.22,-1.0182601
198606019231,19860826,1986,"Groundfish Triennial Shelf Survey",62,47.38138889,-124.56111111,7.2,0.22,-1.0182601
198606019232,19860827,1986,"Groundfish Triennial Shelf Survey",62,47.40722222,-124.56888889,7.1,0.22,-1.0182601
198606019233,19860827,1986,"Groundfish Triennial Shelf Survey",66,47.40833333,-124.58777778,7.2,0.22,-1.0182601
198606019234,19860827,1986,"Groundfish Triennial Shelf Survey",77,47.43833333,-124.63166667,7.1,0.22,-1.0182601
